"","seed_classification","count","accuracy_mean_mean","merit_mean_mean","seed_classification_factor","depth","frac","lineage_classification","is_learning","relative_depth","is_exploratory_replay","seed","dir","true_seed"
"738","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1629,0,"Error correction",FALSE,-1300,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"739","Error correction",0,NA,NA,"Error correction",1629,0,"Error correction",FALSE,-1300,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"740","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1629,0,"Error correction",FALSE,-1300,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"741","Other",0,NA,NA,"Other",1629,0,"Error correction",FALSE,-1300,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"742","Low activity",0,NA,NA,"Low activity",1629,0,"Error correction",FALSE,-1300,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"743","Bet-hedged learning",1,0.986750128712871,1.91791854582689e+90,"Bet-hedged learning",1679,0.02,"Error correction",FALSE,-1250,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"744","Learning",38,0.993818702631579,8.53942075707818e+88,"Learning",1679,0.76,"Error correction",TRUE,-1250,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"745","Mixed bet hedging",11,0.88392514,3.92435143160329e+88,"Mixed bet hedging",1679,0.22,"Error correction",FALSE,-1250,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"746","Error correction",0,NA,NA,"Error correction",1679,0,"Error correction",FALSE,-1250,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"747","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1679,0,"Error correction",FALSE,-1250,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"748","Other",0,NA,NA,"Other",1679,0,"Error correction",FALSE,-1250,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"749","Low activity",0,NA,NA,"Low activity",1679,0,"Error correction",FALSE,-1250,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"750","Error correction",1,0.81578197,8.56526132738387e+43,"Error correction",1729,0.02,"Error correction",FALSE,-1200,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"751","Learning",36,0.994026478333333,6.21024337953777e+88,"Learning",1729,0.72,"Error correction",TRUE,-1200,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"752","Mixed bet hedging",13,0.886091153076923,3.1339316079371e+87,"Mixed bet hedging",1729,0.26,"Error correction",FALSE,-1200,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"753","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1729,0,"Error correction",FALSE,-1200,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"754","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1729,0,"Error correction",FALSE,-1200,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"755","Other",0,NA,NA,"Other",1729,0,"Error correction",FALSE,-1200,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"756","Low activity",0,NA,NA,"Low activity",1729,0,"Error correction",FALSE,-1200,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"757","Learning",40,0.993780938,2.77077113520572e+88,"Learning",1779,0.8,"Error correction",TRUE,-1150,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"758","Mixed bet hedging",10,0.8712399643,4.13894774086305e+59,"Mixed bet hedging",1779,0.2,"Error correction",FALSE,-1150,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"759","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1779,0,"Error correction",FALSE,-1150,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"760","Error correction",0,NA,NA,"Error correction",1779,0,"Error correction",FALSE,-1150,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"761","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1779,0,"Error correction",FALSE,-1150,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"762","Other",0,NA,NA,"Other",1779,0,"Error correction",FALSE,-1150,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"763","Low activity",0,NA,NA,"Low activity",1779,0,"Error correction",FALSE,-1150,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"764","Error correction",2,0.815888205,9.8085497992945e+53,"Error correction",1829,0.04,"Error correction",FALSE,-1100,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"765","Learning",39,0.99392777974359,4.61427374337664e+88,"Learning",1829,0.78,"Error correction",TRUE,-1100,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"766","Mixed bet hedging",9,0.87714556,1.11653648599591e+56,"Mixed bet hedging",1829,0.18,"Error correction",FALSE,-1100,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"767","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1829,0,"Error correction",FALSE,-1100,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"768","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1829,0,"Error correction",FALSE,-1100,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"769","Other",0,NA,NA,"Other",1829,0,"Error correction",FALSE,-1100,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"770","Low activity",0,NA,NA,"Low activity",1829,0,"Error correction",FALSE,-1100,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"771","Error correction",1,0.81273319,3.74281217473053e+48,"Error correction",1879,0.02,"Error correction",FALSE,-1050,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"772","Learning",37,0.993855293783784,5.77844479051716e+88,"Learning",1879,0.74,"Error correction",TRUE,-1050,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"773","Mixed bet hedging",12,0.86687380575,1.61478012913691e+89,"Mixed bet hedging",1879,0.24,"Error correction",FALSE,-1050,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"774","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1879,0,"Error correction",FALSE,-1050,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"775","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1879,0,"Error correction",FALSE,-1050,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"776","Other",0,NA,NA,"Other",1879,0,"Error correction",FALSE,-1050,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"777","Low activity",0,NA,NA,"Low activity",1879,0,"Error correction",FALSE,-1050,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"778","Error correction",3,0.79491641,1.33672026133425e+85,"Error correction",1929,0.06,"Error correction",FALSE,-1000,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"779","Learning",29,0.993587207241379,7.02430265833588e+86,"Learning",1929,0.58,"Error correction",TRUE,-1000,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"780","Mixed bet hedging",18,0.875644242222222,1.10012990923838e+88,"Mixed bet hedging",1929,0.36,"Error correction",FALSE,-1000,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"781","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1929,0,"Error correction",FALSE,-1000,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"782","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1929,0,"Error correction",FALSE,-1000,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"783","Other",0,NA,NA,"Other",1929,0,"Error correction",FALSE,-1000,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"784","Low activity",0,NA,NA,"Low activity",1929,0,"Error correction",FALSE,-1000,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"785","Learning",34,0.993736222352941,7.86375349900265e+86,"Learning",1979,0.68,"Error correction",TRUE,-950,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"786","Mixed bet hedging",16,0.86413819875,1.30565429187391e+59,"Mixed bet hedging",1979,0.32,"Error correction",FALSE,-950,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"787","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",1979,0,"Error correction",FALSE,-950,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"788","Error correction",0,NA,NA,"Error correction",1979,0,"Error correction",FALSE,-950,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"789","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",1979,0,"Error correction",FALSE,-950,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"790","Other",0,NA,NA,"Other",1979,0,"Error correction",FALSE,-950,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"791","Low activity",0,NA,NA,"Low activity",1979,0,"Error correction",FALSE,-950,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"792","Learning",34,0.993889371764706,8.09344542499514e+87,"Learning",2029,0.68,"Error correction",TRUE,-900,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"793","Mixed bet hedging",16,0.866941883125,1.99263182839938e+88,"Mixed bet hedging",2029,0.32,"Error correction",FALSE,-900,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"794","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2029,0,"Error correction",FALSE,-900,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"795","Error correction",0,NA,NA,"Error correction",2029,0,"Error correction",FALSE,-900,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"796","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2029,0,"Error correction",FALSE,-900,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"797","Other",0,NA,NA,"Other",2029,0,"Error correction",FALSE,-900,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"798","Low activity",0,NA,NA,"Low activity",2029,0,"Error correction",FALSE,-900,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"799","Error correction",3,0.81421577,1.99545195824325e+49,"Error correction",2079,0.06,"Error correction",FALSE,-850,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"800","Learning",33,0.993856475757576,5.50217885407141e+88,"Learning",2079,0.66,"Error correction",TRUE,-850,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"801","Mixed bet hedging",14,0.882884612857143,5.82295613571462e+87,"Mixed bet hedging",2079,0.28,"Error correction",FALSE,-850,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"802","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2079,0,"Error correction",FALSE,-850,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"803","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2079,0,"Error correction",FALSE,-850,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"804","Other",0,NA,NA,"Other",2079,0,"Error correction",FALSE,-850,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"805","Low activity",0,NA,NA,"Low activity",2079,0,"Error correction",FALSE,-850,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"806","Error correction",1,0.84944412,1.09071699713646e+48,"Error correction",2129,0.02,"Error correction",FALSE,-800,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"807","Learning",38,0.993713906842105,1.03943339889275e+81,"Learning",2129,0.76,"Error correction",TRUE,-800,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"808","Mixed bet hedging",11,0.873372876363636,4.90339724528315e+55,"Mixed bet hedging",2129,0.22,"Error correction",FALSE,-800,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"809","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2129,0,"Error correction",FALSE,-800,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"810","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2129,0,"Error correction",FALSE,-800,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"811","Other",0,NA,NA,"Other",2129,0,"Error correction",FALSE,-800,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"812","Low activity",0,NA,NA,"Low activity",2129,0,"Error correction",FALSE,-800,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"813","Error correction",1,0.8425476,9.87819183267333e+50,"Error correction",2179,0.02,"Error correction",FALSE,-750,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"814","Learning",31,0.993741473870968,9.31822781826934e+88,"Learning",2179,0.62,"Error correction",TRUE,-750,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"815","Mixed bet hedging",18,0.873177460555556,1.31747525738234e+88,"Mixed bet hedging",2179,0.36,"Error correction",FALSE,-750,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"816","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2179,0,"Error correction",FALSE,-750,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"817","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2179,0,"Error correction",FALSE,-750,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"818","Other",0,NA,NA,"Other",2179,0,"Error correction",FALSE,-750,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"819","Low activity",0,NA,NA,"Low activity",2179,0,"Error correction",FALSE,-750,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"820","Learning",34,0.993593172647059,2.46538686096907e+88,"Learning",2229,0.68,"Error correction",TRUE,-700,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"821","Mixed bet hedging",16,0.863267846875,1.02959929138777e+60,"Mixed bet hedging",2229,0.32,"Error correction",FALSE,-700,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"822","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2229,0,"Error correction",FALSE,-700,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"823","Error correction",0,NA,NA,"Error correction",2229,0,"Error correction",FALSE,-700,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"824","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2229,0,"Error correction",FALSE,-700,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"825","Other",0,NA,NA,"Other",2229,0,"Error correction",FALSE,-700,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"826","Low activity",0,NA,NA,"Low activity",2229,0,"Error correction",FALSE,-700,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"827","Learning",39,0.993602633333333,2.61162961430053e+87,"Learning",2279,0.78,"Mixed bet hedging",TRUE,-650,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"828","Mixed bet hedging",11,0.864957552727273,7.16433516341767e+51,"Mixed bet hedging",2279,0.22,"Mixed bet hedging",FALSE,-650,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"829","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2279,0,"Mixed bet hedging",FALSE,-650,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"830","Error correction",0,NA,NA,"Error correction",2279,0,"Mixed bet hedging",FALSE,-650,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"831","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2279,0,"Mixed bet hedging",FALSE,-650,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"832","Other",0,NA,NA,"Other",2279,0,"Mixed bet hedging",FALSE,-650,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"833","Low activity",0,NA,NA,"Low activity",2279,0,"Mixed bet hedging",FALSE,-650,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"834","Learning",46,0.99375420673913,3.68904016526267e+88,"Learning",2329,0.92,"Mixed bet hedging",TRUE,-600,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"835","Mixed bet hedging",4,0.93661227525,8.9545170605523e+88,"Mixed bet hedging",2329,0.08,"Mixed bet hedging",FALSE,-600,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"836","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2329,0,"Mixed bet hedging",FALSE,-600,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"837","Error correction",0,NA,NA,"Error correction",2329,0,"Mixed bet hedging",FALSE,-600,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"838","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2329,0,"Mixed bet hedging",FALSE,-600,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"839","Other",0,NA,NA,"Other",2329,0,"Mixed bet hedging",FALSE,-600,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"840","Low activity",0,NA,NA,"Low activity",2329,0,"Mixed bet hedging",FALSE,-600,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"841","Learning",42,0.993831378809524,1.56007859286405e+89,"Learning",2379,0.84,"Mixed bet hedging",TRUE,-550,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"842","Mixed bet hedging",8,0.89124740875,1.28890153452143e+52,"Mixed bet hedging",2379,0.16,"Mixed bet hedging",FALSE,-550,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"843","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2379,0,"Mixed bet hedging",FALSE,-550,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"844","Error correction",0,NA,NA,"Error correction",2379,0,"Mixed bet hedging",FALSE,-550,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"845","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2379,0,"Mixed bet hedging",FALSE,-550,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"846","Other",0,NA,NA,"Other",2379,0,"Mixed bet hedging",FALSE,-550,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"847","Low activity",0,NA,NA,"Low activity",2379,0,"Mixed bet hedging",FALSE,-550,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"848","Bet-hedged learning",1,0.810285469,2.51299075300533e+57,"Bet-hedged learning",2429,0.02,"Mixed bet hedging",FALSE,-500,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"849","Error correction",1,0.85765151,2.13878759724536e+48,"Error correction",2429,0.02,"Mixed bet hedging",FALSE,-500,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"850","Learning",41,0.993493240243902,8.09425612617225e+88,"Learning",2429,0.82,"Mixed bet hedging",TRUE,-500,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"851","Mixed bet hedging",7,0.885458501428571,1.51635169069611e+62,"Mixed bet hedging",2429,0.14,"Mixed bet hedging",FALSE,-500,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"852","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2429,0,"Mixed bet hedging",FALSE,-500,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"853","Other",0,NA,NA,"Other",2429,0,"Mixed bet hedging",FALSE,-500,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"854","Low activity",0,NA,NA,"Low activity",2429,0,"Mixed bet hedging",FALSE,-500,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"855","Learning",43,0.993739433953488,8.12959839761319e+88,"Learning",2479,0.86,"Mixed bet hedging",TRUE,-450,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"856","Mixed bet hedging",7,0.894217281428571,2.47721741780387e+89,"Mixed bet hedging",2479,0.14,"Mixed bet hedging",FALSE,-450,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"857","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2479,0,"Mixed bet hedging",FALSE,-450,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"858","Error correction",0,NA,NA,"Error correction",2479,0,"Mixed bet hedging",FALSE,-450,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"859","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2479,0,"Mixed bet hedging",FALSE,-450,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"860","Other",0,NA,NA,"Other",2479,0,"Mixed bet hedging",FALSE,-450,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"861","Low activity",0,NA,NA,"Low activity",2479,0,"Mixed bet hedging",FALSE,-450,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"862","Learning",50,0.99340454,1.18609901629818e+89,"Learning",2529,1,"Mixed bet hedging",TRUE,-400,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"863","Bet-hedged learning",0,NA,NA,"Bet-hedged learning",2529,0,"Mixed bet hedging",FALSE,-400,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"864","Error correction",0,NA,NA,"Error correction",2529,0,"Mixed bet hedging",FALSE,-400,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"865","Bet-hedged error correction",0,NA,NA,"Bet-hedged error correction",2529,0,"Mixed bet hedging",FALSE,-400,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"866","Mixed bet hedging",0,NA,NA,"Mixed bet hedging",2529,0,"Mixed bet hedging",FALSE,-400,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"867","Other",0,NA,NA,"Other",2529,0,"Mixed bet hedging",FALSE,-400,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"868","Low activity",0,NA,NA,"Low activity",2529,0,"Mixed bet hedging",FALSE,-400,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
"869","Bet-hedged learning",1,0.983680957,2.00929068158719e+57,"Bet-hedged learning",2579,0.02,"Mixed bet hedging",FALSE,-350,TRUE,476,"../../2023_05_22_01__seeds_0_500",476
