"","depth","seed","count","accuracy_mean","accuracy_max","accuracy_min","merit_mean","merit_max","merit_min","merit_median","door_rooms_mean","door_rooms_max","door_rooms_min","exit_rooms_mean","exit_rooms_max","exit_rooms_min","correct_doors_mean","correct_doors_max","correct_doors_min","incorrect_doors_mean","incorrect_doors_max","incorrect_doors_min","correct_exits_mean","correct_exits_max","correct_exits_min","incorrect_exits_mean","incorrect_exits_max","incorrect_exits_min","genome_length","seed_classification","seed_classification_factor"
"2662",544,28,100,0.84092471,0.860465,0.819328,4.00947787112668e+24,3.57556e+26,6.71788e+14,2.524965e+20,308.83,387,238,49.18,63,36,259.64,330,195,49.19,63,36,49.18,63,36,0,0,0,103,"Error correction","Error correction"
"2663",544,29,100,0.8378286,0.860465,0.817175,3.3603443447081e+25,1.36397e+27,9.19311e+19,1.68851e+24,367.94,387,309,59.4,65,52,308.31,333,257,59.63,66,52,59.4,65,52,0,0,0,131,"Error correction","Error correction"
"2664",544,30,100,0.83888257,0.857955,0.81761,2.64013648756e+23,6.44115e+24,4.70687e+19,1.1213095e+22,336.22,357,318,53.9,58,50,282.12,306,260,54.1,58,50,53.9,58,50,0,0,0,154,"Error correction","Error correction"
"2665",544,31,100,0.83918645,0.860681,0.816993,7.20605604961e+22,4.12234e+24,1.65608e+18,1.203995e+21,319.06,351,277,51.19,56,45,267.81,302,232,51.25,56,45,51.19,56,45,0,0,0,126,"Error correction","Error correction"
"2666",544,32,100,0.9865507,0.988732,0.983936,5.482839832462e+28,1.18305e+29,2.83285e+23,2.232935e+28,299.85,355,249,4,4,4,295.85,351,245,4,4,4,4,4,4,0,0,0,103,"Learning","Learning"
"2667",544,33,100,0.99356615,0.99435,0.992883,9.285596328e+28,1.18305e+29,8.72938e+26,1.18305e+29,311.65,354,281,2,2,2,309.65,352,279,2,2,2,2,2,2,0,0,0,102,"Learning","Learning"
"2668",544,34,100,0.99666203,0.996951,0.996212,7.5850711278e+28,1.18305e+29,3.07138e+25,9.46442e+28,299.84,328,264,1,1,1,298.84,327,263,1,1,1,1,1,1,0,0,0,113,"Learning","Learning"
"2669",544,35,100,0.83555162,0.858942,0.816619,9.79421616542e+25,5.20312e+27,3.26605e+21,1.35081e+24,370.22,397,349,60.67,65,56,309.41,341,285,60.81,65,56,60.67,65,56,0,0,0,141,"Error correction","Error correction"
"2670",544,36,100,0.99196715,0.992537,0.991304,4.3687384918e+24,4.79903e+25,9.96719e+21,6.91613e+23,249.32,268,230,2,2,2,247.32,266,228,2,2,2,2,2,2,0,0,0,128,"Learning","Learning"
"2671",544,37,100,0.99603495,0.996865,0.994652,5.90296207548862e+27,1.18305e+29,1.05989e+18,3.29787e+24,254.58,319,187,1,1,1,253.58,318,186,1,1,1,1,1,1,0,0,0,94,"Learning","Learning"
"2672",544,38,100,0.83635738,0.856771,0.815789,1.31424857494e+25,4.46944e+26,1.07022e+21,4.97961e+23,363.06,384,342,59.26,64,55,303.72,329,279,59.34,64,55,59.26,64,55,0,0,0,120,"Error correction","Error correction"
"2673",544,39,100,0.99690077,0.997361,0.996528,1.08572464e+29,1.18305e+29,6.5039e+27,1.18305e+29,323.7,379,288,1,1,1,322.7,378,287,1,1,1,1,1,1,0,0,0,102,"Learning","Learning"
"2674",544,40,100,0.79124154,0.81117,0.760116,4.7107903738694e+22,1.35081e+24,1.22197e+16,9.19311e+19,350.91,434,299,73.18,93,66,277.73,341,232,73.18,93,66,73.18,93,66,0,0,0,94,"Error correction","Error correction"
"2675",544,41,100,0.99477872,0.997382,0.99322,1.14376327e+29,1.18305e+29,1.98483e+28,1.18305e+29,332.73,382,295,1,1,1,331,381,293,1.73,2,1,1,1,1,0,0,0,101,"Learning","Learning"
"2676",544,42,100,0.98763874,0.988701,0.986063,1.040583209e+29,1.18305e+29,1.36397e+27,1.18305e+29,324.5,354,287,4,4,4,320.5,350,283,4,4,4,4,4,4,0,0,0,104,"Learning","Learning"
"2677",544,43,100,0.99544833,0.996815,0.991968,9.7649360158895e+27,1.18305e+29,4.08256e+21,1.25804e+25,263.82,317,224,1.2,2,1,262.62,315,223,1.2,2,1,1.2,2,1,0,0,0,99,"Learning","Learning"
"2678",544,44,100,0.9930747,0.99375,0.992453,2.1917842654e+28,1.18305e+29,2.4571e+25,5.85351e+27,289.19,320,265,2,2,2,287.19,318,263,2,2,2,2,2,2,0,0,0,114,"Learning","Learning"
"2679",544,45,100,0.93673242,0.958932,0.905109,1.08752906191826e+29,1.18305e+29,4.08256e+21,1.18305e+29,406.5,487,274,25.34,26,20,381.09,467,248,25.41,26,20,25.34,26,20,0,0,0,119,"Mixed bet hedging","Mixed bet hedging"
"2680",544,46,100,0.99421234,0.997275,0.992754,1.1381430256e+29,1.18305e+29,2.28836e+26,1.18305e+29,329.9,367,276,1.67,2,1,328,366,274,2.57,3,1,1,1,1,0,0,0,107,"Learning","Learning"
"2681",544,47,100,0.83779903,0.859116,0.814815,4.96814834679e+23,1.96568e+25,7.35449e+19,1.94672e+22,342.23,362,324,55.28,59,51,286.78,311,264,55.45,60,51,55.28,59,51,0,0,0,116,"Error correction","Error correction"
"2682",544,48,100,0.8369068,0.857971,0.808271,2.738205495897e+22,1.08065e+24,9.7758e+15,4.38362e+20,312.91,345,266,50.88,51,49,262.01,296,215,50.9,51,49,50.88,51,49,0,0,0,111,"Error correction","Error correction"
"2683",544,49,100,0.99683067,0.997222,0.996377,1.0215812646e+29,1.18305e+29,4.46944e+26,1.18305e+29,316.56,360,276,1,1,1,315.56,359,275,1,1,1,1,1,1,0,0,0,103,"Learning","Learning"
"2684",544,50,100,0.98956359,0.990385,0.988679,1.5207678455e+28,1.18305e+29,1.57255e+25,2.664e+27,287.81,312,265,3,3,3,284.81,309,262,3,3,3,3,3,3,0,0,0,117,"Learning","Learning"
"2685",545,1,100,0.99663493,0.997024,0.995798,7.6891154529417e+28,1.18305e+29,9.28267e+22,1.18305e+29,299.01,336,238,1,1,1,298.01,335,237,1,1,1,1,1,1,0,0,0,121,"Learning","Learning"
"2686",545,2,100,0.83711202,0.858667,0.807571,2.6641947621903e+24,1.46455e+26,9.87103e+18,1.305375e+23,349.62,375,317,56.69,61,53,292.76,322,256,56.86,61,53,56.69,61,53,0,0,0,117,"Error correction","Error correction"
"2687",545,3,100,0.83892605,0.864023,0.821429,1.4744311249237e+23,1.00643e+25,1.13805e+17,5.47952e+20,316.13,353,271,50.8,57,48,265.31,305,223,50.82,57,48,50.8,57,48,0,0,0,106,"Error correction","Error correction"
"2688",545,4,100,0.99676908,0.99705,0.996337,9.684582496e+28,1.18305e+29,2.28836e+26,1.18305e+29,310.08,339,273,1,1,1,309.08,338,272,1,1,1,1,1,1,0,0,0,109,"Learning","Learning"
"2689",545,5,100,0.99653363,0.996678,0.99631,1.778229212e+28,1.18305e+29,1.46455e+26,8.12987e+27,288.63,301,271,1,1,1,287.63,300,270,1,1,1,1,1,1,0,0,0,125,"Learning","Learning"
"2690",545,7,100,0.98239662,0.984076,0.979253,8.790867656855e+27,1.18305e+29,3.04175e+22,6.98351e+26,284.72,314,241,5,5,5,279.72,309,236,5,5,5,5,5,5,0,0,0,119,"Learning","Learning"
"2691",545,8,100,0.99603628,0.996732,0.995098,5.59752762565403e+27,1.18305e+29,4.70687e+19,1.68851e+24,254.39,306,204,1,1,1,253.39,305,203,1,1,1,1,1,1,0,0,0,85,"Learning","Learning"
"2692",545,9,100,0.87772938,0.895604,0.862687,1.535800296415e+26,1.01623e+28,6.8494e+20,2.63829e+24,331.87,364,289,40.48,46,36,291.33,326,252,40.54,46,36,40.48,46,36,0,0,0,112,"Error correction","Error correction"
"2693",545,10,100,0.83993319,0.863248,0.819672,8.4983024624e+22,6.44115e+24,2.07011e+18,1.33777e+21,320.81,351,292,51.21,55,48,269.54,303,240,51.27,55,48,51.21,55,48,0,0,0,125,"Error correction","Error correction"
"2694",545,11,100,0.99689413,0.997238,0.996429,1.067247447e+29,1.18305e+29,1.09117e+27,1.18305e+29,323.04,362,280,1,1,1,322.04,361,279,1,1,1,1,1,1,0,0,0,101,"Learning","Learning"
"2695",545,12,100,0.99390973,0.997297,0.992754,1.0666166114e+29,1.18305e+29,2.86044e+26,1.18305e+29,325.19,370,276,1,1,1,323.22,369,274,1.97,2,1,1,1,1,0,0,0,104,"Learning","Learning"
"2696",545,13,100,0.99650491,0.996988,0.995918,3.233905599602e+28,1.18305e+29,4.42632e+23,8.12987e+27,287.07,332,245,1,1,1,286.07,331,244,1,1,1,1,1,1,0,0,0,109,"Learning","Learning"
"2697",545,14,100,0.99685733,0.997354,0.996377,1.0394857892e+29,1.18305e+29,4.46944e+26,1.18305e+29,319.31,378,276,1,1,1,318.31,377,275,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"2698",545,15,100,0.8413355,0.862069,0.816176,4.6968850798969e+22,1.68851e+24,5.82683e+16,2.80552e+20,306.93,359,247,48.72,58,37,258.21,303,210,48.72,58,37,48.72,58,37,0,0,0,102,"Error correction","Error correction"
"2699",545,16,100,0.83939962,0.859551,0.819355,1.86456176548e+23,8.05144e+24,1.92794e+19,8.970475e+21,331.61,356,310,53.03,56,49,278.43,306,254,53.18,56,50,53.03,56,49,0,0,0,113,"Error correction","Error correction"
"2700",545,17,100,0.83950431,0.858757,0.815217,1.28912686947442e+23,5.15292e+24,9.10442e+16,1.07022e+21,318.44,354,276,50.97,51,49,267.46,304,225,50.98,51,50,50.97,51,49,0,0,0,103,"Error correction","Error correction"
"2701",545,18,100,0.99186871,0.993528,0.989362,4.41373356351172e+27,1.18305e+29,8.47915e+17,2.322935e+23,248.56,309,188,2,2,2,246.56,307,186,2,2,2,2,2,2,0,0,0,94,"Learning","Learning"
"2702",545,19,100,0.84175366,0.858586,0.822064,6.36895448224e+20,2.4334e+22,9.10442e+16,3.0124e+19,292.05,322,258,46.12,50,42,245.88,276,216,46.17,50,42,46.12,50,42,0,0,0,112,"Error correction","Error correction"
"2703",545,20,100,0.99489596,0.99723,0.991379,3.7536133586545e+28,1.18305e+29,1.55737e+22,1.91808e+27,283.84,361,230,1,1,1,282.4,360,229,1.44,2,1,1,1,1,0,0,0,95,"Learning","Learning"
"2704",545,21,100,0.8375586,0.856749,0.8125,4.15436692662e+23,1.57255e+25,3.0124e+19,3.80218e+22,341.37,363,320,55.27,59,52,285.99,311,260,55.38,60,52,55.27,59,52,0,0,0,117,"Error correction","Error correction"
"2705",545,22,100,0.83586103,0.856338,0.817337,2.30284481002e+23,6.44115e+24,9.19311e+19,1.2459e+22,337.83,359,321,55.23,58,51,282.44,307,263,55.39,59,51,55.23,58,51,0,0,0,120,"Error correction","Error correction"
"2706",545,23,100,0.86514167,0.892344,0.84375,9.40706892146e+27,1.18305e+29,3.54106e+23,3.218e+26,373.48,418,349,50.11,55,45,323.21,373,297,50.27,55,45,50.11,55,45,0,0,0,118,"Error correction","Error correction"
"2707",545,24,100,0.84346853,0.863071,0.815331,9.4173528152412e+20,5.94091e+22,4.29944e+14,6.78332e+17,271.27,340,216,42.58,56,33,228.69,287,183,42.58,56,33,42.58,56,33,0,0,0,104,"Error correction","Error correction"
"2708",545,25,100,0.99437057,0.997268,0.993031,1.131679767e+29,1.18305e+29,2.664e+27,1.18305e+29,331.08,374,287,1.64,2,1,329.22,372,285,2.5,3,1,1,1,1,0,0,0,103,"Learning","Learning"
"2709",545,26,100,0.884037,0.911315,0.850694,3.6180709369916e+25,1.36397e+27,1.92794e+19,1.45042e+23,309.29,347,257,35.8,44,25,273.47,313,230,35.82,44,25,35.8,44,25,0,0,0,116,"Mixed bet hedging","Mixed bet hedging"
"2710",545,27,100,0.99689777,0.997199,0.996466,1.12405127e+29,1.18305e+29,2.1312e+27,1.18305e+29,323.2,357,283,1,1,1,322.2,356,282,1,1,1,1,1,1,0,0,0,106,"Learning","Learning"
"2711",545,28,100,0.99214728,0.993976,0.990698,5.25510474212318e+27,1.18305e+29,3.50689e+20,2.11064e+24,256.89,332,215,2,2,2,254.89,330,213,2,2,2,2,2,2,0,0,0,104,"Learning","Learning"
"2712",545,29,100,0.98903667,0.990854,0.986301,1.6980911775684e+28,1.18305e+29,5.47952e+20,2.5744e+26,275.57,328,219,3,3,3,272.57,325,216,3,3,3,3,3,3,0,0,0,106,"Learning","Learning"
"2713",545,30,100,0.99690333,0.997312,0.996429,1.113611674e+29,1.18305e+29,1.09117e+27,1.18305e+29,323.87,372,280,1,1,1,322.87,371,279,1,1,1,1,1,1,0,0,0,103,"Learning","Learning"
"2714",545,31,100,0.83748922,0.861272,0.819484,1.32618418239857e+25,2.86044e+26,5.42666e+17,1.81302e+23,351.91,387,278,57.1,63,48,294.74,329,230,57.17,63,48,57.1,63,48,0,0,0,129,"Error correction","Error correction"
"2715",545,32,100,0.83802726,0.861862,0.815951,1.81291563753823e+25,1.36397e+27,4.04317e+18,1.752045e+22,339.05,389,286,54.89,65,45,284.12,334,239,54.93,65,45,54.89,65,45,0,0,0,111,"Error correction","Error correction"
"2716",545,33,100,0.83909849,0.864266,0.81962,4.86422596567e+23,3.83922e+25,4.70687e+19,7.97376e+21,333.8,361,316,53.52,56,49,280.16,312,259,53.64,57,49,53.52,56,49,0,0,0,157,"Error correction","Error correction"
"2717",545,34,100,0.92194204,0.937639,0.900929,1.08052699841e+29,1.18305e+29,1.57255e+25,1.18305e+29,403.08,451,323,31.14,32,28,371.86,422,291,31.22,32,28,31.14,32,28,0,0,0,114,"Mixed bet hedging","Mixed bet hedging"
"2718",545,35,100,0.99598832,0.996875,0.994872,5.36140801963923e+27,1.18305e+29,6.31746e+18,1.899575e+24,251.6,320,195,1,1,1,250.6,319,194,1,1,1,1,1,1,0,0,0,93,"Learning","Learning"
"2719",545,36,100,0.93823132,0.95723,0.920128,1.13379624025e+29,1.18305e+29,3.83922e+25,1.18305e+29,425.07,497,313,25.91,32,21,399.1,475,288,25.97,33,21,25.91,32,21,0,0,0,116,"Learning","Learning"
"2720",545,37,100,0.93014923,0.948454,0.907895,1.00929555325288e+29,1.18305e+29,7.97376e+21,1.18305e+29,370.26,402,275,25.53,28,20,344.57,379,250,25.69,28,20,25.53,28,20,0,0,0,123,"Mixed bet hedging","Mixed bet hedging"
"2721",545,39,100,0.98681805,0.99705,0,1.1073427208e+29,1.18305e+29,0.01,1.18305e+29,308.31,339,0,0.99,1,0,307.32,338,0,0.99,1,0,0.99,1,0,0,0,0,112,"Bet-hedged learning","Bet-hedged learning"
"2722",545,40,100,0.98515656,0.997368,0.969799,1.08972420348e+29,1.18305e+29,7.49848e+25,1.18305e+29,340.09,402,276,4.99,9,1,335.09,400,271,5,9,1,4.99,9,1,0,0,0,118,"Learning","Learning"
"2723",545,41,100,0.99699442,0.997403,0.996429,1.122655137e+29,1.18305e+29,1.09117e+27,1.18305e+29,333.98,385,280,1,1,1,332.98,384,279,1,1,1,1,1,1,0,0,0,122,"Learning","Learning"
"2724",545,42,100,0.99447009,0.997191,0.991837,6.806589041503e+28,1.18305e+29,2.83285e+23,1.18305e+29,301.65,356,245,1,1,1,300.03,355,243,1,1,1,1,1,1,0.62,1,0,128,"Mixed bet hedging","Mixed bet hedging"
"2725",545,43,100,0.8527686,0.868633,0.831325,3.75218044209896e+26,1.58787e+28,1.23388e+19,8.354405e+22,335.98,404,283,49.42,62,43,286.54,347,240,49.44,62,43,49.42,62,43,0,0,0,111,"Error correction","Error correction"
"2726",545,44,100,0.9967809,0.99726,0.99631,8.097089931e+28,1.18305e+29,1.46455e+26,1.18305e+29,312.44,365,271,1,1,1,311.44,364,270,1,1,1,1,1,1,0,0,0,104,"Learning","Learning"
"2727",545,45,100,0.99687697,0.997207,0.996324,1.1040803912e+29,1.18305e+29,1.83068e+26,1.18305e+29,320.99,358,272,1,1,1,319.99,357,271,1,1,1,1,1,1,0,0,0,107,"Learning","Learning"
"2728",545,47,100,0.977636,0.979933,0.974576,2.04466926678e+26,8.12987e+27,6.379e+21,1.25804e+25,268.87,299,236,6,6,6,262.87,293,230,6,6,6,6,6,6,0,0,0,108,"Learning","Learning"
"2729",545,49,100,0.8600231,0.877922,0.840841,6.23038526681731e+26,3.1013e+28,1.77821e+17,3.98369e+23,336.05,389,253,46.94,55,38,289.06,341,215,46.99,55,38,46.94,55,38,0,0,0,107,"Error correction","Error correction"
"2730",545,50,100,0.94338937,0.959916,0.925595,1.17186989e+29,1.18305e+29,6.5039e+27,1.18305e+29,421.84,474,336,23.7,25,19,398.1,455,311,23.74,25,19,23.7,25,19,0,0,0,117,"Learning","Learning"
"2731",546,1,100,0.8385431,0.859649,0.818182,4.451147941976e+22,2.11064e+24,5.42666e+17,9.63198e+20,317.55,348,286,51.11,52,48,266.38,299,234,51.17,52,48,51.11,52,48,0,0,0,109,"Error correction","Error correction"
"2732",546,2,100,0.9930738,0.997006,0.991342,3.0034198302972e+28,1.18305e+29,1.2459e+22,3.57556e+26,280.04,334,231,1.91,2,1,278.13,333,229,1.91,2,1,1.91,2,1,0,0,0,106,"Learning","Learning"
"2733",546,3,100,0.99684689,0.99729,0.996241,1.02166167103e+29,1.18305e+29,4.79903e+25,1.18305e+29,318.3,369,266,1,1,1,317.3,368,265,1,1,1,1,1,1,0,0,0,85,"Learning","Learning"
"2734",546,4,100,0.83787877,0.861878,0.810127,7.73976322784e+23,3.07138e+25,1.23388e+19,1.401635e+22,336.89,362,316,54.26,59,50,282.37,312,256,54.52,60,50,54.26,59,50,0,0,0,127,"Error correction","Error correction"
"2735",546,5,100,0.99520994,0.99734,0.857143,5.659392774988e+28,1.18305e+29,3.8147,3.1013e+28,293.28,376,7,1,1,1,292.28,375,6,1,1,1,1,1,1,0,0,0,93,"Bet-hedged learning","Bet-hedged learning"
"2736",546,6,100,0.83445336,0.851675,0.813158,3.13473733185e+27,4.84578e+28,1.45042e+23,1.17164e+26,402.1,421,380,66.32,71,62,335.61,358,309,66.49,71,62,66.32,71,62,0,0,0,128,"Error correction","Error correction"
"2737",546,7,100,0.83565597,0.861386,0.806748,2.78689853960092e+23,1.25804e+25,4.66146e+16,8.2738e+19,309.37,368,254,50.9,63,39,258.45,311,214,50.92,63,39,50.9,63,39,0,0,0,103,"Error correction","Error correction"
"2738",546,8,100,0.99682579,0.99723,0.99639,9.986001752e+28,1.18305e+29,5.58681e+26,1.18305e+29,316.15,361,277,1,1,1,315.15,360,276,1,1,1,1,1,1,0,0,0,105,"Learning","Learning"
"2739",546,9,100,0.83921546,0.869688,0.80756,4.1907555175475e+23,2.4571e+25,2.77845e+17,1.33777e+21,321.72,354,291,51.53,56,46,270.1,307,235,51.62,56,46,51.53,56,46,0,0,0,114,"Error correction","Error correction"
"2740",546,10,100,0.87620757,0.889807,0.860606,5.75052424023193e+25,3.33e+27,7.89683e+18,6.224515e+23,323.41,363,262,39.98,46,34,283.4,323,228,40.01,46,34,39.98,46,34,0,0,0,117,"Error correction","Error correction"
"2741",546,11,100,0.9968284,0.997214,0.996226,9.2463956253e+28,1.18305e+29,3.83922e+25,1.18305e+29,316.88,359,265,1,1,1,315.88,358,264,1,1,1,1,1,1,0,0,0,122,"Learning","Learning"
"2742",546,12,100,0.99647929,0.996721,0.996,1.31019454711e+28,1.18305e+29,1.35081e+24,4.16249e+27,284.37,305,250,1,1,1,283.37,304,249,1,1,1,1,1,1,0,0,0,115,"Learning","Learning"
"2743",546,13,100,0.94032407,0.961098,0.918182,1.1019508246e+29,1.18305e+29,1.46455e+26,1.18305e+29,378.46,437,321,22.22,26,17,356.07,420,295,22.39,27,17,22.22,26,17,0,0,0,133,"Learning","Learning"
"2744",546,14,100,0.9965187,0.996795,0.996109,2.87225346585e+28,1.18305e+29,6.44115e+24,7.316885e+27,287.73,312,257,1,1,1,286.73,311,256,1,1,1,1,1,1,0,0,0,110,"Learning","Learning"
"2745",546,15,100,0.93778317,0.954338,0.91844,9.3495932643997e+28,1.18305e+29,9.28267e+22,1.18305e+29,370.76,438,282,22.78,23,20,347.96,418,259,22.8,23,20,22.78,23,20,0,0,0,109,"Learning","Learning"
"2746",546,16,100,0.83943972,0.860182,0.816609,5.55443759212e+21,1.16033e+23,6.78332e+17,3.156205e+20,310.44,329,289,49.72,53,46,260.68,283,236,49.76,53,46,49.72,53,46,0,0,0,113,"Error correction","Error correction"
"2747",546,18,100,0.79335374,0.827684,0.76873,4.3682129662e+20,3.80218e+22,2.44141,3.638855e+18,322.8,354,5,66.37,71,1,256.16,293,4,66.64,71,1,66.37,71,1,0,0,0,159,"Bet-hedged error correction","Bet-hedged error correction"
"2748",546,19,100,0.91719559,0.938389,0.898551,1.0461295061e+29,1.18305e+29,5.58681e+26,1.18305e+29,385.97,423,345,31.78,35,26,354.16,396,310,31.81,35,26,31.78,35,26,0,0,0,123,"Mixed bet hedging","Mixed bet hedging"
"2749",546,20,100,0.99181677,0.993333,0.98995,1.60491963556086e+27,6.05723e+28,9.87103e+18,2.26628e+23,246.5,300,199,2,2,2,244.5,298,197,2,2,2,2,2,2,0,0,0,93,"Learning","Learning"
"2750",546,21,100,0.99195479,0.993884,0.98995,7.65421540651192e+27,1.18305e+29,9.87103e+18,5.5329e+23,251.39,327,199,2,2,2,249.39,325,197,2,2,2,2,2,2,0,0,0,96,"Learning","Learning"
"2751",546,22,100,0.83800018,0.854701,0.822368,1.12243057898e+23,1.68851e+24,1.23388e+19,6.379e+21,330.08,353,304,53.32,54,51,276.7,301,250,53.38,54,51,53.32,54,51,0,0,0,104,"Error correction","Error correction"
"2752",546,23,100,0.99644624,0.996845,0.995745,3.0822755848244e+28,1.18305e+29,4.75273e+22,1.70496e+27,282.49,317,235,1,1,1,281.49,316,234,1,1,1,1,1,1,0,0,0,105,"Learning","Learning"
"2753",546,24,100,0.82233953,0.851163,0.797403,1.681473491114e+27,1.18305e+29,1.94672e+22,6.748635e+25,410.82,430,361,72.8,81,63,337.87,366,295,72.95,81,63,72.8,81,63,0,0,0,121,"Error correction","Error correction"
"2754",546,25,100,0.83844095,0.854701,0.812298,1.242119515449e+23,1.68851e+24,6.31746e+18,5.7411e+21,331.34,353,297,53.26,58,48,277.89,301,248,53.45,58,48,53.26,58,48,0,0,0,138,"Error correction","Error correction"
"2755",546,26,100,0.83550883,0.858537,0.815047,5.00246836639251e+26,3.87663e+28,3.7655e+19,2.83285e+23,359.54,410,319,58.98,59,58,300.56,352,260,58.98,59,58,58.98,59,58,0,0,0,103,"Error correction","Error correction"
"2756",546,27,100,0.84062246,0.867647,0.814126,4.68344500669934e+22,2.11064e+24,2.05013e+15,1.23388e+19,288.56,354,237,45.94,56,39,242.61,302,197,45.95,57,39,45.94,56,39,0,0,0,101,"Error correction","Error correction"
"2757",546,28,100,0.99634025,0.996633,0.995902,2.43633696007e+27,4.84578e+28,3.54106e+23,2.5744e+26,273.69,297,244,1,1,1,272.69,296,243,1,1,1,1,1,1,0,0,0,110,"Learning","Learning"
"2758",546,29,100,0.82773073,0.85209,0.806268,4.55317931309194e+22,1.35081e+24,3.20333e+15,2.80552e+20,316.63,373,243,54.62,68,41,261.98,310,202,54.65,68,41,54.62,68,41,0,0,0,119,"Error correction","Error correction"
"2759",546,30,100,0.83826272,0.860947,0.818428,2.30064749921196e+26,1.98483e+28,2.58763e+18,1.55737e+22,339.57,407,279,54.91,67,45,284.64,349,234,54.93,67,45,54.91,67,45,0,0,0,103,"Error correction","Error correction"
"2760",546,31,100,0.99662448,0.996855,0.996416,5.926608308e+28,1.18305e+29,8.72938e+26,4.84578e+28,296.52,318,279,1,1,1,295.52,317,278,1,1,1,1,1,1,0,0,0,116,"Learning","Learning"
"2761",546,32,100,0.99673248,0.99711,0.996296,9.785646072e+28,1.18305e+29,1.17164e+26,1.18305e+29,306.45,346,270,1,1,1,305.45,345,269,1,1,1,1,1,1,0,0,0,133,"Learning","Learning"
"2762",546,34,100,0.99096679,0.992611,0.989399,1.0994041458e+29,1.18305e+29,8.72938e+26,1.18305e+29,333.93,406,283,2,2,2,330.93,403,280,3,3,3,2,2,2,0,0,0,107,"Learning","Learning"
"2763",546,35,100,0.99687532,1,0.99639,1.0550059041e+29,1.18305e+29,1.5625,1.18305e+29,314.27,349,1,0.99,1,0,313.28,348,1,0.99,1,0,0.99,1,0,0,0,0,116,"Bet-hedged learning","Bet-hedged learning"
"2764",546,37,100,0.99678209,0.997085,0.996337,9.566717648e+28,1.18305e+29,2.28836e+26,1.18305e+29,311.71,343,273,1,1,1,310.71,342,272,1,1,1,1,1,1,0,0,0,109,"Learning","Learning"
"2765",546,38,100,0.98863657,0.990991,0.985849,9.84773867614514e+27,1.18305e+29,1.14914e+20,1.61186e+25,266.04,333,212,3,3,3,263.04,330,209,3,3,3,3,3,3,0,0,0,94,"Learning","Learning"
"2766",546,39,100,0.98592125,0.988539,0.982906,3.18257918276799e+28,1.18305e+29,9.96719e+21,5.58681e+26,286.63,349,234,4,4,4,282.63,345,230,4,4,4,4,4,4,0,0,0,106,"Learning","Learning"
"2767",546,40,100,0.99687992,0.997305,0.996255,1.08252223879e+29,1.18305e+29,5.99879e+25,1.18305e+29,321.59,371,267,1,1,1,320.59,370,266,1,1,1,1,1,1,0,0,0,101,"Learning","Learning"
"2768",546,41,100,0.8418183,0.865443,0.817241,1.027368105665e+22,5.5329e+23,2.98334e+16,7.35449e+19,299.13,342,247,47.24,55,39,251.82,293,208,47.31,55,39,47.24,55,39,0,0,0,110,"Error correction","Error correction"
"2769",546,42,100,0.94261461,0.964435,0.921769,1.112681290481e+29,1.18305e+29,1.35081e+24,1.18305e+29,396.1,478,294,22.47,27,17,373.59,461,271,22.51,27,17,22.47,27,17,0,0,0,128,"Learning","Learning"
"2770",546,43,100,0.99245297,0.993958,0.990196,2.28345549551888e+28,1.18305e+29,3.0124e+19,2.21139e+25,267.99,331,204,2,2,2,265.99,329,202,2,2,2,2,2,2,0,0,0,98,"Learning","Learning"
"2771",546,44,100,0.8383904,0.858859,0.815331,7.32531445293e+21,1.81302e+23,4.34133e+17,3.156205e+20,312,333,287,50.25,53,47,261.65,286,234,50.35,53,47,50.25,53,47,0,0,0,112,"Error correction","Error correction"
"2772",546,45,100,0.98976599,0.994083,0.987603,4.3089487011267e+28,1.18305e+29,9.28267e+22,8.12987e+27,292.77,338,242,2.97,3,2,289.79,336,239,2.98,3,2,2.97,3,2,0,0,0,106,"Learning","Learning"
"2773",546,46,100,0.99658784,0.996815,0.996226,4.2955012292e+28,1.18305e+29,3.83922e+25,2.232935e+28,293.31,314,265,1,1,1,292.31,313,264,1,1,1,1,1,1,0,0,0,115,"Learning","Learning"
"2774",546,47,100,0.83681742,0.864103,0.811047,7.34061398157e+25,4.16249e+27,6.8494e+20,7.780645e+23,364.88,390,344,59.31,65,53,305.43,337,279,59.45,65,53,59.31,65,53,0,0,0,123,"Error correction","Error correction"
"2775",546,48,100,0.99689989,0.997319,0.996403,1.0682031071e+29,1.18305e+29,6.98351e+26,1.18305e+29,323.86,373,278,1,1,1,322.86,372,277,1,1,1,1,1,1,0,0,0,100,"Learning","Learning"
"2776",546,49,100,0.83866722,0.872464,0.81295,1.04636168420837e+23,1.00643e+25,9.7758e+15,1.79553e+20,304.93,345,248,48.46,53,41,255.82,301,206,49.11,53,42,48.46,53,41,0,0,0,119,"Error correction","Error correction"
"2777",546,50,100,0.9226253,0.945493,0.898026,1.0095562373016e+29,1.18305e+29,3.54106e+23,1.18305e+29,400.19,477,304,30.6,31,26,369.57,451,273,30.62,31,26,30.6,31,26,0,0,0,111,"Mixed bet hedging","Mixed bet hedging"
"2778",547,1,100,0.99640336,0.9967,0.995745,7.652590661503e+27,1.18305e+29,4.75273e+22,9.82054e+26,278.56,303,235,1,1,1,277.56,302,234,1,1,1,1,1,1,0,0,0,107,"Learning","Learning"
