"","id","ancestor_list","origin_time","destruction_time","num_orgs","tot_orgs","num_offspring","total_offspring","depth","taxon_info","genome","genome_length"
"9521",1478893,"1478115",59879,59977,0,2,1,2430,479,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnehEagCpedNvbkEMiynjLegQdfQARCbADiD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnehEagCpedNvbkEMiynjLegQdfQARCbADiD","80"
"9520",1478115,"1476870",59844,60002,0,4,1,2430,478,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnehEagCpedNvbkEMiynjLegQdfLARCbADiD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnehEagCpedNvbkEMiynjLegQdfLARCbADiD","80"
"9517",1476870,"1475515",59788,60022,0,10,1,2430,477,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnEhEagCpedNvbkEMiynjLegQdfLARCbADiD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnEhEagCpedNvbkEMiynjLegQdfLARCbADiD","80"
"9523",1475515,"1474911",59726,59942,0,8,1,2430,476,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnEhEagCpezNvbkEMiynjLegQdfLARCbADiD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnEhEagCpezNvbkEMiynjLegQdfLARCbADiD","80"
"9529",1474911,"1473871",59697,59733,0,1,1,2430,475,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnEhEagCpezNvbkEMiynjLegQdfLAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCnEhEagCpezNvbkEMiynjLegQdfLAuCbADyD","80"
"9531",1473871,"1472749",59649,59705,0,2,1,2430,474,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCpezNvbkEMiynjLegQdfLAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCpezNvbkEMiynjLegQdfLAuCbADyD","80"
"9525",1472749,"1471792",59598,59871,0,31,1,2430,473,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEMiynjLegQdfLAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEMiynjLegQdfLAuCbADyD","80"
"9526",1471792,"1470668",59554,59763,0,11,1,2430,472,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEMiynjKegQdfLAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEMiynjKegQdfLAuCbADyD","80"
"9530",1470668,"1469628",59503,59717,0,13,1,2430,471,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEMiynjKegQdfNAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEMiynjKegQdfNAuCbADyD","80"
"9537",1469628,"1469392",59456,59561,0,3,1,2430,470,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEfiynjKegQdfNAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEagCGezNvbkEfiynjKegQdfNAuCbADyD","80"
"9535",1469392,"1466747",59446,59566,0,5,1,2430,469,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEakCGezNvbkEfiynjKegQdfNAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEakCGezNvbkEfiynjKegQdfNAuCbADyD","80"
"9539",1466747,"1465668",59323,59524,0,11,1,2430,468,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEakCGezNvbkEfKynjKegQdfNAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHKCCMEhEakCGezNvbkEfKynjKegQdfNAuCbADyD","80"
"9533",1465668,"1464416",59273,59621,0,36,1,2430,467,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCGezNvbkEfKynjKegQdfNAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCGezNvbkEfKynjKegQdfNAuCbADyD","81"
"9575",1464416,"1463115",59216,59296,0,11,1,2430,466,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvbkEfKynjKegQdfNAuCbADyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvbkEfKynjKegQdfNAuCbADyD","81"
"9538",1463115,"1463058",59157,59557,0,93,1,2430,465,"[80]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvbkEfKynjKegQdfNAuCbAyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvbkEfKynjKegQdfNAuCbAyD","80"
"9547",1463058,"1462871",59154,59174,0,4,1,2430,464,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvbkEfKynjKegQdkfNAuCbAyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvbkEfKynjKegQdkfNAuCbAyD","81"
"9548",1462871,"1462761",59145,59171,0,6,1,2430,463,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAuCbAyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAuCbAyD","81"
"9550",1462761,"1462205",59141,59154,0,2,1,2430,462,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAuCbwyD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAuCbwyD","81"
"9546",1462205,"1461670",59115,59217,0,53,1,2430,461,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAuCbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAuCbwdD","81"
"9542",1461670,"1457247",59091,59298,0,35,1,2430,460,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAukbwdD","81"
"9552",1457247,"1454809",58891,59149,0,8,1,2430,459,"[82]fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegQdkfNAukbwdD","82"
"9556",1454809,"1452900",58782,58968,0,3,1,2430,458,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegdkfNAukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEhEakCnezNvSkEfKynjKegdkfNAukbwdD","81"
"9568",1452900,"1452192",58697,58841,0,4,1,2430,457,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakCnezNvSkEfKynjKegdkfNAukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakCnezNvSkEfKynjKegdkfNAukbwdD","81"
"9560",1452192,"1451866",58665,58699,0,1,1,2430,456,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakCnJzNvSkEfKynjKegdkfNAukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakCnJzNvSkEfKynjKegdkfNAukbwdD","81"
"9558",1451866,"1451805",58650,58736,0,2,1,2430,455,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakCnJzNvSkEfKynjKegdkfNmukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakCnJzNvSkEfKynjKegdkfNmukbwdD","81"
"9562",1451805,"1446128",58647,58680,0,1,1,2430,454,"[81]fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfKynjKegdkfNmukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfKynjKegdkfNmukbwdD","81"
"9555",1446128,"1435459",58387,58985,0,16,1,2430,453,"[82]fmryBzRktPRgkvvHBNcJHcRdBboajMLPNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfKynjKegdkfNmukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLPNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfKynjKegdkfNmukbwdD","82"
"9563",1435459,"1434467",57907,58540,0,28,1,2430,452,"[82]fmryBzRktPRgkvvHBNcJHcRdBboajMLPNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfuynjKegdkfNmukbwdD","fmryBzRktPRgkvvHBNcJHcRdBboajMLPNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfuynjKegdkfNmukbwdD","82"
"9565",1434467,"1432233",57863,58037,0,2,1,2430,451,"[82]fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfuynjKegdkfNmukbwdD","fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQEakJnJzNvSkEfuynjKegdkfNmukbwdD","82"
"9566",1432233,"1429396",57761,57971,0,2,1,2430,450,"[82]fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQEakrnJzNvSkEfuynjKegdkfNmukbwdD","fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQEakrnJzNvSkEfuynjKegdkfNmukbwdD","82"
"9569",1429396,"1416684",57634,57833,0,4,1,2430,449,"[82]fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQEakrnJzNvSkEfuynjKegdkfNmuKbwdD","fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQEakrnJzNvSkEfuynjKegdkfNmuKbwdD","82"
"9570",1416684,"1416249",57061,57638,0,5,1,2430,448,"[82]fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfuynjKegdkfNmuKbwdD","fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfuynjKegdkfNmuKbwdD","82"
"9577",1416249,"1412850",57042,57061,0,1,1,2430,447,"[82]fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","fmryBzRktPRgkvvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","82"
"9571",1412850,"1409572",56888,57414,0,18,1,2430,446,"[82]fmryBzRktPRgkHvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","fmryBzRktPRgkHvHBNcJHcRdBbopjMLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","82"
"9574",1409572,"1408978",56740,57295,0,13,1,2430,445,"[82]fmryBzRktPRgkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","fmryBzRktPRgkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","82"
"9582",1408978,"1407808",56713,56877,0,2,1,2430,444,"[82]fmryBzRktPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","fmryBzRktPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvSkEfjynjKegdkfNmuKbwdD","82"
"9586",1407808,"1393509",56663,56832,0,2,1,2430,443,"[82]fmryBzROtPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvHkEfjynjKegdkfNmuKbwdD","fmryBzROtPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvHkEfjynjKegdkfNmuKbwdD","82"
"9584",1393509,"1390544",56024,56856,0,27,1,2430,442,"[82]fmryBzROtPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvHkEfjynjKegdkfNmuFbwdD","fmryBzROtPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrnJzNvHkEfjynjKegdkfNmuFbwdD","82"
"9594",1390544,"1389507",55892,56256,0,12,1,2430,441,"[82]fmryBzROtPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrRJzNvHkEfjynjKegdkfNmuFbwdD","fmryBzROtPRxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrRJzNvHkEfjynjKegdkfNmuFbwdD","82"
"9589",1389507,"1388369",55847,56133,0,8,1,2430,440,"[82]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrRJzNvHkEfjDnjKegdkfNmuFbwdD","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPNHqbNcSeGNtHdKCCMEQfakrRJzNvHkEfjDnjKegdkfNmuFbwdD","82"
"9591",1388369,"1386661",55798,55978,0,6,1,2430,439,"[82]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMEQfakrRJzNvHkEfjDnjKegdkfNmuFbwdD","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMEQfakrRJzNvHkEfjDnjKegdkfNmuFbwdD","82"
"9597",1386661,"1381425",55723,55817,0,2,1,2430,438,"[82]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMEQfakFRJzNvHkEfjDnjKfgdkfNmuFbwdD","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMEQfakFRJzNvHkEfjDnjKfgdkfNmuFbwdD","82"
"9592",1381425,"1380786",55492,55968,0,14,1,2430,437,"[82]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMEQfakFRJzNvHkEfzDnjKfgdkfNmuFbwdD","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMEQfakFRJzNvHkEfzDnjKfgdkfNmuFbwdD","82"
"9631",1380786,"1374579",55465,55555,0,4,1,2430,436,"[82]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvKkEfzDniKfgdkfNmuFbwdD","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvKkEfzDniKfgdkfNmuFbwdD","82"
"9598",1374579,"1373035",55195,55506,0,42,1,2430,435,"[81]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvKkEfzDniKfgkfNmuFbwdD","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvKkEfzDniKfgkfNmuFbwdD","81"
"9603",1373035,"1372412",55132,55227,0,37,1,2430,434,"[81]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvRkEfzDniKfgkfNmuFbwdD","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvRkEfzDniKfgkfNmuFbwdD","81"
"9605",1372412,"1372361",55105,55134,0,15,1,2430,433,"[81]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvRkEfzDniKfgkfNmuFbwdu","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvRkEfzDniKfgkfNmuFbwdu","81"
"9645",1372361,"1372149",55103,55109,0,1,1,2430,432,"[82]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvRkeEfzDniKfgkfNmuFbwdu","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPJHqbNcSeGNtHdKCCMBQfakFRJzNvRkeEfzDniKfgkfNmuFbwdu","82"
"9647",1372149,"1371255",55094,55263,0,41,1,2430,431,"[83]fmryBzROtPqxkHvHBNcJHcRdBbopjRLPcJHqbNcSeGNtHdKCCMBQfakFRJzNvRkeEfzDniKfgkfNmuFbwdu","fmryBzROtPqxkHvHBNcJHcRdBbopjRLPcJHqbNcSeGNtHdKCCMBQfakFRJzNvRkeEfzDniKfgkfNmuFbwdu","83"
"9606",1371255,"1371109",55059,55103,0,13,1,2430,430,"[84]fmryNBzROtPqxkHvHBNcJHcRdBbopjRLPcJHqbNcSeGNtHdKCCMBQfakFRJzNvRkeEfzDCiKfgkfNmuFbwdu","fmryNBzROtPqxkHvHBNcJHcRdBbopjRLPcJHqbNcSeGNtHdKCCMBQfakFRJzNvRkeEfzDCiKfgkfNmuFbwdu","84"
"9610",1371109,"1370713",55053,55083,0,5,1,2430,429,"[84]fmryNBzROtPqxkHvHBNcJHcRdBbopjRLPcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkeEfzDCiKfgkfNmuFbwdu","fmryNBzROtPqxkHvHBNcJHcRdBbopjRLPcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkeEfzDCiKfgkfNmuFbwdu","84"
"9619",1370713,"1370380",55038,55087,0,5,1,2430,428,"[85]fmryNBzROtPqxkHvHBNcJrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkeEfzDCiKfgkfNmuFbwdu","fmryNBzROtPqxkHvHBNcJrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkeEfzDCiKfgkfNmuFbwdu","85"
"9611",1370380,"1368833",55024,55081,0,7,1,2430,427,"[84]fmryNBzROtPqxkHvHBNcJrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDCiKfgkfNmuFbwdu","fmryNBzROtPqxkHvHBNcJrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDCiKfgkfNmuFbwdu","84"
"9608",1368833,"1368697",54965,55093,0,5,1,2430,426,"[84]fmryNBzROtPqxkHvHBNcJrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDCiKfgkfamuFbwdu","fmryNBzROtPqxkHvHBNcJrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDCiKfgkfamuFbwdu","84"
"9614",1368697,"1368450",54959,55054,0,3,1,2430,425,"[85]fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDCiKfgkfamuFbwdu","fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDCiKfgkfamuFbwdu","85"
"9668",1368450,"1367768",54949,54986,0,5,1,2430,424,"[85]fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDqiKfgkfamuFbwdu","fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMBQfakFRJzNvRkefzDqiKfgkfamuFbwdu","85"
"9617",1367768,"1365383",54921,55038,0,5,1,2430,423,"[85]fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMAQfakFRJzNvRkefzDqiKfgkfamuFbwdu","fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMAQfakFRJzNvRkefzDqiKfgkfamuFbwdu","85"
"9624",1365383,"1364722",54828,55141,0,25,1,2430,422,"[85]fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMAQfakFRJzNvRkeqzDqiKfgkfamuFbwdu","fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMAQfakFRJzNvRkeqzDqiKfgkfamuFbwdu","85"
"9616",1364722,"1363946",54804,55041,0,24,1,2430,421,"[85]fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMAQfakFRJzNvRkeqzDqiKfgkfamuybwdu","fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNiHdKCCMAQfakFRJzNvRkeqzDqiKfgkfamuybwdu","85"
"9613",1363946,"1363893",54773,55081,0,35,1,2430,420,"[85]fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKCCMAQfakFRJzNvRkeqzDqiKfgkfamuybwdu","fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKCCMAQfakFRJzNvRkeqzDqiKfgkfamuybwdu","85"
"9622",1363893,"1361238",54770,54797,0,2,1,2430,419,"[85]fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKCCMAQfakFJJzNvRkeqzDqiKfgkfamuybwdu","fmryNBzROtPqxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKCCMAQfakFJJzNvRkeqzDqiKfgkfamuybwdu","85"
"9620",1361238,"1360200",54666,54841,0,10,1,2430,418,"[85]fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKfCMAQfakFJJzNvRkeqzDqiKfgkfamuybwdu","fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKfCMAQfakFJJzNvRkeqzDqiKfgkfamuybwdu","85"
"9665",1360200,"1358720",54625,54708,0,3,1,2430,417,"[85]fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKfCMAQfakFJJzNvRkeqzDqiKfgJfamuybwdu","fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcSeGNpHdKfCMAQfakFJJzNvRkeqzDqiKfgJfamuybwdu","85"
"9623",1358720,"1358310",54569,54664,0,5,1,2430,416,"[85]fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFJJzNvRkeqzDqiKfgJfamuybwdu","fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFJJzNvRkeqzDqiKfgJfamuybwdu","85"
"9626",1358310,"1356693",54553,54584,0,1,1,2430,415,"[85]fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiKfgJfamuybwdu","fmryNBzROtPDxkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiKfgJfamuybwdu","85"
"9635",1356693,"1355417",54491,54643,0,17,1,2430,414,"[85]fmryNBzROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiKfgJfamuybwdu","fmryNBzROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiKfgJfamuybwdu","85"
"9627",1355417,"1355086",54441,54568,0,8,1,2430,413,"[85]fmryNBzROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiKEgJfamuybwdu","fmryNBzROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiKEgJfamuybwdu","85"
"9644",1355086,"1353616",54429,54471,0,1,1,2430,412,"[85]fmryNBzROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiiEgJfamuybwdu","fmryNBzROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiiEgJfamuybwdu","85"
"9628",1353616,"1353106",54372,54471,0,3,1,2430,411,"[85]fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiiEgJfamuybwdu","fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzNvRkeqzDqiiEgJfamuybwdu","85"
"9629",1353106,"1347642",54353,54391,0,1,1,2430,410,"[84]fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzvRkeqzDqiiEgJfamurbwdu","fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzvRkeqzDqiiEgJfamurbwdu","84"
"9753",1347642,"1334903",54148,54491,0,43,1,2430,409,"[84]fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzvRkeqzDqiiEgJfaSurbwdu","fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGNpHdKfCMAQfakFcJzvRkeqzDqiiEgJfaSurbwdu","84"
"9633",1334903,"1331807",53671,54191,0,29,1,2430,408,"[84]fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGdpHdKfCMAQfakFcJzvCkeqzDqiiEgJfaSurbwdu","fmryNBjROtPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGdpHdKfCMAQfakFcJzvCkeqzDqiiEgJfaSurbwdu","84"
"9640",1331807,"1330790",53555,53745,0,5,1,2430,407,"[84]fmryNBjROgPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGdpHdKfCMAQfokFcJzvCkeqzDqiiEgJfaSurbwdu","fmryNBjROgPDmkHvHBNcJQrHcRdBbopjRLpcJHqbNcScGdpHdKfCMAQfokFcJzvCkeqzDqiiEgJfaSurbwdu","84"
