genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[112]ytJpngcfDxGopLyFcxHoJoCDAIKFDnGhpKFCtogpCpkaqGvCfFrKJjxxsexamrczIKFhKaLjeybuAFnlFeipobHbADnrBmEeufwlpECdnmAdCrzd",9,9,2631,1,8,0,8,0,0,0,0,0,29,29,10,10,5,5, 188
"[104]bcBzDyzgEFhAAgFpKFbpvkGHhoJynpLFdgnCKCazcuqrxgtlaGJHFtAriAGDqtCjImpbwhldAIpjGbiHtFtmzLCaGbcrvrJixByKIvbh",11,11,2785,1,10,0,10,0,0,0,0,0,16,16,5,4,5,4, 189
"[97]roDaevfKHCtmEqqFejtfKqtKhElhixBogFpyssgLCtFhDFeIADmabIfrJoDJDfhGoJlqLacggDJykgFgwutEpjDzdozdFIiLe",7,0,2548,1,6,0,6,0,0,0,0,0,4,4,1,1,1,1, 19
"[67]ogkEJHHaaoqKJLFduGqzppizqFrnheJvlexBFisIofaoABoEjHbvGrhkLnrICmvmGcH",7,5,2620,1,6,0,6,0,0,0,0,0,8,8,2,2,2,2, 190
"[117]rbktsuwcprzeFkeyGnDLHoJpDlhfqfKCqnoDipmemqKaqclJevJIiCKtoqapeGrzsEfDqqpzirDJyicGnAbHaeyECvnsKrKzbCApEeissFptmrKDwsuzo",8,8,2681,1,7,0,7,0,0,0,0,0,20,20,4,4,4,4, 191
"[105]BibabeHnKJnvlGqvwcjwhlAczAIsxcnnAJbwpGGxlAepvIjvJgtEezBlzeKpAkkcFakCckwoyvrBkfdJnnrCzvCaHBfuhHDEsrGxexwjx",6,5,2599,1,5,0,5,0,0,0,0,0,4,4,1,1,0,0, 192
"[51]BvJhbHgmsHGodcKhdHquriuFCBvoyGnisIfewHKdAIjgfpIkBzE",6,6,2661,1,5,0,5,0,0,0,0,0,4,4,1,1,0,0, 193
"[89]sdJGFHoCBFflbfhtdKLJkhwGlqEHnwfmdsfyDbkiwgwlpktjGcBJsIeEkIpfgzvueeoDsyoIliwHhKILiBpyhscvK",8,3,2611,1,7,0,7,0,0,0,0,0,7,6,2,2,2,1, 194
"[103]CGDKAGKbHyBecJjBaiKFyBbeesLrmExwrihhnLeDBiznpDBijubhKaFmrkuiAbbEicvmFssdiEnsJhgsboElHoDvFxknGKsnJHLouyG",9,9,2576,0.9,10,0,9,1,0,0,0,0,6,6,1,1,3,2, 195
"[70]bapkBuivzgxxdkoqJjezGEuEHokgoIDvwgFHufjDhimLnBFkBcwjgoLHoJHBoKHCazbtIB",507,88,3047,0.778022,910,202,708,202,202,0,202,202,279,279,429,227,202,202, 196
